 Cost Rank , PLID (Masked) , Vms Top Name , VMS Units,,,,,,,,,,,,
16,SWITCH Enterprise 48-Port PoE+ with 10G Uplink,Service Provider,0,0,9,0,23,5,0,,8,8,4,0,16
16,SWITCH Enterprise 48-Port PoE+ with 10G Uplink,Technical Services,45,11,69,98,1,4,18,97,15,16,21,30,106
16,SWITCH Enterprise 48-Port PoE+ with 10G Uplink,Transportation,0,1,0,5,5,9,17,172,9,11,0,2,0
16,SWITCH Enterprise 48-Port PoE+ with 10G Uplink,Unknown,120,321,123,248,267,275,251,345,133,430,262,253,169
16,SWITCH Enterprise 48-Port PoE+ with 10G Uplink,Wholesale/Distribution,0,34,0,50,31,68,51,138,149,64,16,12,17
17,SWITCH Enterprise 24-Port PoE+ Compact,Education- Public/Private,37,-15,7,46,31,15,79,37,12,85,60,46,38
17,SWITCH Enterprise 24-Port PoE+ Compact,Energy/Utilities,1,5,0,18,24,26,6,24,108,44,137,143,238
17,SWITCH Enterprise 24-Port PoE+ Compact,Financial Services,8,42,38,46,30,104,153,96,79,60,88,164,275
17,SWITCH Enterprise 24-Port PoE+ Compact,Government,15,54,72,142,124,172,110,142,127,236,152,291,442
17,SWITCH Enterprise 24-Port PoE+ Compact,Health Care,1,2,0,7,0,0,2,21,2,19,5,11,2
17,SWITCH Enterprise 24-Port PoE+ Compact,Hospitality/Hotels & Leisure,,0,2,0,,0,9,0,,,4,,
17,SWITCH Enterprise 24-Port PoE+ Compact,Manufacturing,105,175,105,76,73,102,104,145,96,264,278,243,273
17,SWITCH Enterprise 24-Port PoE+ Compact,Media/Entertainment,23,3,5,6,4,18,26,8,0,15,10,36,12
17,SWITCH Enterprise 24-Port PoE+ Compact,Professional Services,6,23,62,25,33,36,34,75,31,59,296,74,74
17,SWITCH Enterprise 24-Port PoE+ Compact,Retail,0,0,6,27,25,7,16,31,7,28,11,21,19
17,SWITCH Enterprise 24-Port PoE+ Compact,Service Provider,4,0,0,12,9,3,20,14,1,10,2,4,5
17,SWITCH Enterprise 24-Port PoE+ Compact,Technical Services,11,12,33,34,107,38,71,108,-7,56,116,39,44
17,SWITCH Enterprise 24-Port PoE+ Compact,Transportation,,0,0,0,17,0,3,35,0,11,10,29,15
17,SWITCH Enterprise 24-Port PoE+ Compact,Unknown,62,121,179,157,151,134,116,169,271,229,656,242,174
17,SWITCH Enterprise 24-Port PoE+ Compact,Wholesale/Distribution,2,21,8,12,13,14,76,139,162,105,96,81,41
18,SWITCH Data Center 25G/100G Leaf,Education- Public/Private,,,,7,15,11,20,16,4,15,20,22,16
18,SWITCH Data Center 25G/100G Leaf,Energy/Utilities,,,,,11,12,7,27,35,30,32,28,16
18,SWITCH Data Center 25G/100G Leaf,Financial Services,,,,30,32,171,97,92,101,148,80,163,91
18,SWITCH Data Center 25G/100G Leaf,Government,,,,20,68,103,121,207,259,128,140,446,130
18,SWITCH Data Center 25G/100G Leaf,Health Care,,,,,6,6,10,14,8,15,26,34,6
18,SWITCH Data Center 25G/100G Leaf,Hospitality/Hotels & Leisure,,,,,,,0,4,0,,,4,4
18,SWITCH Data Center 25G/100G Leaf,Manufacturing,,,,4,61,114,82,86,108,95,146,184,119
18,SWITCH Data Center 25G/100G Leaf,Media/Entertainment,,,,2,8,4,5,9,14,8,7,23,12
18,SWITCH Data Center 25G/100G Leaf,Professional Services,,,,4,36,50,36,82,47,72,69,113,87
18,SWITCH Data Center 25G/100G Leaf,Retail,,,,2,7,6,6,18,8,31,14,14,17
18,SWITCH Data Center 25G/100G Leaf,Service Provider,,,,4,11,7,14,24,13,50,23,36,61
18,SWITCH Data Center 25G/100G Leaf,Technical Services,,,,,12,31,74,36,31,40,35,32,34
18,SWITCH Data Center 25G/100G Leaf,Transportation,,,,,1,11,52,30,6,4,18,-4,4
18,SWITCH Data Center 25G/100G Leaf,Unknown,,,,8,54,124,78,195,89,169,86,120,104
18,SWITCH Data Center 25G/100G Leaf,Wholesale/Distribution,,,,4,4,8,26,16,8,2,20,33,14
19,WIRELESS ACCESS POINT WiFi6 (External Antenna) Indoor,Education- Public/Private,"1,087",391,132,769,71,26,190,683,206,179,170,33,923
19,WIRELESS ACCESS POINT WiFi6 (External Antenna) Indoor,Energy/Utilities,52,243,93,257,31,166,4,89,47,292,53,13,23
19,WIRELESS ACCESS POINT WiFi6 (External Antenna) Indoor,Financial Services,537,364,469,"1,333",185,206,368,476,607,621,270,212,211
19,WIRELESS ACCESS POINT WiFi6 (External Antenna) Indoor,Government,636,"3,624",509,183,793,398,"2,576",605,83,908,514,523,488
19,WIRELESS ACCESS POINT WiFi6 (External Antenna) Indoor,Health Care,79,76,149,47,69,415,26,458,48,12,60,0,10
19,WIRELESS ACCESS POINT WiFi6 (External Antenna) Indoor,Hospitality/Hotels & Leisure,0,19,0,0,0,0,0,,12,,2,0,
19,WIRELESS ACCESS POINT WiFi6 (External Antenna) Indoor,Manufacturing,"2,732","3,351","3,033","2,760","1,933","2,514","2,038","2,083","1,968","2,062","1,280","2,545","1,996"
19,WIRELESS ACCESS POINT WiFi6 (External Antenna) Indoor,Media/Entertainment,41,75,44,41,31,8,78,144,200,127,253,66,79
19,WIRELESS ACCESS POINT WiFi6 (External Antenna) Indoor,Professional Services,"1,071","1,186",656,705,566,464,526,539,756,930,778,606,826
19,WIRELESS ACCESS POINT WiFi6 (External Antenna) Indoor,Retail,298,361,198,401,129,372,158,281,179,383,39,29,235
19,WIRELESS ACCESS POINT WiFi6 (External Antenna) Indoor,Service Provider,483,64,256,105,-14,53,121,4,,22,486,203,114
19,WIRELESS ACCESS POINT WiFi6 (External Antenna) Indoor,Technical Services,99,171,500,131,93,101,73,78,182,74,315,293,200
19,WIRELESS ACCESS POINT WiFi6 (External Antenna) Indoor,Transportation,462,"1,807",146,180,146,"1,125",112,303,72,60,"2,262","3,137",45
19,WIRELESS ACCESS POINT WiFi6 (External Antenna) Indoor,Unknown,"1,052","3,840","4,280","2,030","3,223","2,532","2,332","2,638","2,240","2,122","3,198","1,228","1,967"
19,WIRELESS ACCESS POINT WiFi6 (External Antenna) Indoor,Wholesale/Distribution,466,379,226,166,561,262,151,489,377,363,239,647,144
20,SWITCH Data Center 100G Spine,Education- Public/Private,4,6,6,7,9,14,26,12,0,,6,5,0
20,SWITCH Data Center 100G Spine,Energy/Utilities,0,8,20,0,8,11,2,4,40,,0,32,22
20,SWITCH Data Center 100G Spine,Financial Services,-1,24,30,32,31,18,146,258,314,275,327,180,238
20,SWITCH Data Center 100G Spine,Government,37,30,48,30,38,62,15,38,100,24,60,33,80
20,SWITCH Data Center 100G Spine,Health Care,1,4,6,18,6,6,8,6,6,32,6,0,6
20,SWITCH Data Center 100G Spine,Hospitality/Hotels & Leisure,,,,,,,,,,,,2,0
20,SWITCH Data Center 100G Spine,Manufacturing,44,10,18,21,12,16,75,28,18,30,23,12,26
20,SWITCH Data Center 100G Spine,Media/Entertainment,,0,10,2,,2,6,2,2,4,2,,4
20,SWITCH Data Center 100G Spine,Professional Services,-116,2,10,15,14,21,14,18,41,14,52,53,14
20,SWITCH Data Center 100G Spine,Retail,,24,0,2,,6,0,8,14,18,6,15,29
20,SWITCH Data Center 100G Spine,Service Provider,17,12,0,6,14,12,2,12,19,0,5,20,18
20,SWITCH Data Center 100G Spine,Technical Services,1,4,7,4,4,,18,14,14,61,12,25,8
20,SWITCH Data Center 100G Spine,Transportation,8,0,2,8,0,30,8,26,0,6,7,8,0
20,SWITCH Data Center 100G Spine,Unknown,18,4,32,24,8,18,41,18,9,42,19,48,59
20,SWITCH Data Center 100G Spine,Wholesale/Distribution,,0,6,6,3,2,0,6,0,2,0,8,2
21,SWITCH Core 100G/400G Fiber,Education- Public/Private,20,33,25,41,5,10,34,13,8,28,10,42,24
21,SWITCH Core 100G/400G Fiber,Energy/Utilities,,,,2,0,,,12,3,2,0,10,
21,SWITCH Core 100G/400G Fiber,Financial Services,2,2,20,3,3,4,11,14,8,25,38,21,10
21,SWITCH Core 100G/400G Fiber,Government,10,33,5,1,37,15,28,24,15,64,22,52,100
21,SWITCH Core 100G/400G Fiber,Health Care,0,6,0,,2,6,3,5,2,4,11,6,15
21,SWITCH Core 100G/400G Fiber,Hospitality/Hotels & Leisure,,,,,,,,,,,8,,
21,SWITCH Core 100G/400G Fiber,Manufacturing,12,3,5,10,2,4,8,8,9,16,29,5,8
21,SWITCH Core 100G/400G Fiber,Media/Entertainment,19,,,,1,6,4,2,4,4,14,14,2
21,SWITCH Core 100G/400G Fiber,Professional Services,5,36,24,2,10,58,-14,29,2,26,30,42,5
21,SWITCH Core 100G/400G Fiber,Retail,,,8,12,0,6,0,,4,4,2,0,3
21,SWITCH Core 100G/400G Fiber,Service Provider,,,,,,9,5,2,2,2,18,4,0
21,SWITCH Core 100G/400G Fiber,Technical Services,6,1,,0,6,1,4,4,1,0,2,2,20
21,SWITCH Core 100G/400G Fiber,Transportation,0,1,0,,,,2,10,0,2,2,2,
21,SWITCH Core 100G/400G Fiber,Unknown,,,,10,8,18,15,51,46,47,13,19,17
21,SWITCH Core 100G/400G Fiber,Wholesale/Distribution,,,,,,,,,2,1,,8,4
22,IP PHONE Enterprise Desk,Education- Public/Private,"9,152",683,"1,804","4,970","3,411","1,006","1,211",590,711,"1,486","1,786","1,072",408
22,IP PHONE Enterprise Desk,Energy/Utilities,"1,070","1,289","1,307","1,774","2,103","1,063",497,585,249,95,179,291,53
22,IP PHONE Enterprise Desk,Financial Services,"2,601","6,328","2,617","2,505","1,003","14,532",960,"1,555","1,158",516,858,577,"1,240"
22,IP PHONE Enterprise Desk,Government,"12,377","7,114","9,772","4,645","5,986","5,272","3,696","3,523","3,879",560,"1,193","5,024","2,537"
22,IP PHONE Enterprise Desk,Health Care,"2,104","1,991","2,779","4,874","3,292","6,819","4,762","4,950","7,384","13,048","1,396","1,787","2,653"
22,IP PHONE Enterprise Desk,Hospitality/Hotels & Leisure,,0,21,50,,50,470,3,,0,,3,2
22,IP PHONE Enterprise Desk,Manufacturing,"1,130",463,535,887,236,318,245,954,134,314,283,281,367
22,IP PHONE Enterprise Desk,Media/Entertainment,36,79,2,"1,557",47,5,0,4,7,10,0,1,0
22,IP PHONE Enterprise Desk,Professional Services,835,"2,510","3,811","1,666","1,103","1,242","1,928","4,381","2,652","3,712","5,608","2,158",477
22,IP PHONE Enterprise Desk,Retail,100,"1,137","4,507","2,921",367,251,340,685,599,453,494,"1,068",421
22,IP PHONE Enterprise Desk,Service Provider,138,25,41,53,47,4,23,54,30,14,20,259,21
22,IP PHONE Enterprise Desk,Technical Services,"3,072","3,224","4,638","1,821","2,040",28,"2,009",246,"4,165",342,"3,000",320,"3,083"
22,IP PHONE Enterprise Desk,Transportation,"1,179",75,25,717,37,28,130,546,8,20,7,28,33
22,IP PHONE Enterprise Desk,Unknown,"9,600","6,887","11,494","13,171","8,766","9,501","17,191","6,357","8,872","3,819","6,575","5,796","2,084"
22,IP PHONE Enterprise Desk,Wholesale/Distribution,121,509,50,162,308,36,292,503,332,24,168,290,86
23,ROUTER Branch 4-Port PoE,Education- Public/Private,33,2,85,23,-81,308,5,10,155,26,152,23,4
23,ROUTER Branch 4-Port PoE,Energy/Utilities,13,1,19,20,8,5,2,5,3,0,12,6,9
23,ROUTER Branch 4-Port PoE,Financial Services,"2,758",722,543,353,525,521,799,856,772,"1,409",812,562,"2,739"
23,ROUTER Branch 4-Port PoE,Government,-35,622,"2,320",153,402,"1,214",513,304,88,661,169,"1,513",26
23,ROUTER Branch 4-Port PoE,Health Care,93,42,35,14,6,4,2,3,15,4,3,36,13
23,ROUTER Branch 4-Port PoE,Hospitality/Hotels & Leisure,,1,,0,0,1,0,,1,1,,,0
23,ROUTER Branch 4-Port PoE,Manufacturing,128,112,125,260,664,176,100,437,"2,137",299,"1,317",490,939
23,ROUTER Branch 4-Port PoE,Media/Entertainment,0,0,0,6,68,14,626,576,291,"3,288",30,21,2
23,ROUTER Branch 4-Port PoE,Professional Services,11,147,568,"1,066",27,168,871,112,30,96,120,45,97
23,ROUTER Branch 4-Port PoE,Retail,41,24,549,-6,39,593,"1,579",663,246,512,785,903,321
23,ROUTER Branch 4-Port PoE,Service Provider,115,167,210,"6,337",87,152,"1,193","2,467","1,510",86,"1,593",448,470
23,ROUTER Branch 4-Port PoE,Technical Services,130,219,"2,219",240,176,318,124,74,265,52,130,91,17
23,ROUTER Branch 4-Port PoE,Transportation,4,12,52,8,13,30,71,6,0,14,2,22,12
23,ROUTER Branch 4-Port PoE,Unknown,"1,117","2,375","3,346","2,359","1,042","2,189","2,419","1,666","2,858","1,419","2,702","1,969","2,111"
23,ROUTER Branch 4-Port PoE,Wholesale/Distribution,41,40,349,287,31,83,237,92,59,7,18,54,53
24,SWITCH Industrial 8-Port PoE,Education- Public/Private,11,2,3,10,19,9,8,3,21,9,1,14,16
24,SWITCH Industrial 8-Port PoE,Energy/Utilities,81,196,358,121,162,146,120,62,110,114,228,203,125
24,SWITCH Industrial 8-Port PoE,Financial Services,177,11,73,245,90,575,69,69,115,287,94,93,160
24,SWITCH Industrial 8-Port PoE,Government,632,645,"1,175",430,142,732,795,361,859,751,432,588,522
24,SWITCH Industrial 8-Port PoE,Health Care,0,0,2,0,,,,2,1,,14,23,1
24,SWITCH Industrial 8-Port PoE,Hospitality/Hotels & Leisure,0,,,,,,1,,,3,,,
24,SWITCH Industrial 8-Port PoE,Manufacturing,309,367,235,181,217,231,156,623,498,518,277,478,234
24,SWITCH Industrial 8-Port PoE,Media/Entertainment,39,4,96,54,5,20,13,19,4,70,31,12,31
24,SWITCH Industrial 8-Port PoE,Professional Services,52,113,90,346,218,271,347,259,480,378,661,759,642
24,SWITCH Industrial 8-Port PoE,Retail,0,22,4,6,11,1,7,1,26,0,26,27,32
24,SWITCH Industrial 8-Port PoE,Service Provider,0,,2,1,3,30,0,3,0,1,2,2,0
24,SWITCH Industrial 8-Port PoE,Technical Services,23,82,0,20,13,-15,18,39,9,6,61,51,40
24,SWITCH Industrial 8-Port PoE,Transportation,243,-138,118,211,39,69,62,502,67,215,252,162,79
24,SWITCH Industrial 8-Port PoE,Unknown,220,409,284,560,294,231,392,496,308,416,396,478,202
24,SWITCH Industrial 8-Port PoE,Wholesale/Distribution,7,14,13,27,16,23,41,35,82,56,100,77,81
25,IP CONFERENCE PHONE,Education- Public/Private,129,231,308,104,41,66,74,105,78,145,130,285,44
25,IP CONFERENCE PHONE,Energy/Utilities,76,170,236,140,205,233,204,169,86,352,259,66,264
25,IP CONFERENCE PHONE,Financial Services,775,"1,519",290,636,377,416,361,186,"1,749","1,344",769,547,"1,797"
25,IP CONFERENCE PHONE,Government,"2,028","1,925","1,183","1,485","2,172","1,060",786,"1,134","2,977","1,129",756,917,934
25,IP CONFERENCE PHONE,Health Care,198,146,132,326,224,676,293,286,98,100,149,145,87
25,IP CONFERENCE PHONE,Hospitality/Hotels & Leisure,2,8,1,0,17,,5,0,0,,1,0,
25,IP CONFERENCE PHONE,Manufacturing,853,592,535,502,727,484,493,368,898,544,552,"1,160",89
25,IP CONFERENCE PHONE,Media/Entertainment,6,16,15,23,9,18,36,17,47,1,0,3,14
25,IP CONFERENCE PHONE,Professional Services,285,199,247,243,226,676,143,196,468,260,115,228,146
25,IP CONFERENCE PHONE,Retail,45,42,43,28,96,15,44,49,7,43,30,27,29
25,IP CONFERENCE PHONE,Service Provider,17,21,5,2,149,0,96,16,145,2,0,61,0
25,IP CONFERENCE PHONE,Technical Services,202,125,40,17,64,88,61,19,166,42,146,10,38
25,IP CONFERENCE PHONE,Transportation,-284,-78,80,62,31,80,65,27,206,7,19,17,29
25,IP CONFERENCE PHONE,Unknown,846,183,335,540,"1,413","1,040","1,359",641,728,821,798,"1,044",266
25,IP CONFERENCE PHONE,Wholesale/Distribution,19,25,36,20,35,14,19,64,55,38,129,6,10
26,SWITCH Industrial 8-Port PoE Compact,Education- Public/Private,8,1,11,9,6,9,12,14,10,5,10,11,9
26,SWITCH Industrial 8-Port PoE Compact,Energy/Utilities,70,60,59,229,88,50,171,107,200,54,108,58,66
26,SWITCH Industrial 8-Port PoE Compact,Financial Services,101,37,81,69,41,34,88,33,84,71,59,19,37
26,SWITCH Industrial 8-Port PoE Compact,Government,676,340,305,225,734,367,250,343,212,532,271,558,948
26,SWITCH Industrial 8-Port PoE Compact,Health Care,0,10,1,1,2,0,5,2,2,,,1,1
26,SWITCH Industrial 8-Port PoE Compact,Hospitality/Hotels & Leisure,,33,,8,0,19,0,5,0,-8,,,11
26,SWITCH Industrial 8-Port PoE Compact,Manufacturing,126,95,68,82,174,68,87,200,55,134,81,282,97
26,SWITCH Industrial 8-Port PoE Compact,Media/Entertainment,0,,8,68,14,3,16,3,1,2,14,7,9
26,SWITCH Industrial 8-Port PoE Compact,Professional Services,27,28,20,25,35,230,147,417,81,27,183,57,67
26,SWITCH Industrial 8-Port PoE Compact,Retail,2,0,0,18,4,2,3,3,7,2,12,0,2
26,SWITCH Industrial 8-Port PoE Compact,Service Provider,15,25,1,102,0,20,20,0,6,6,0,,3
26,SWITCH Industrial 8-Port PoE Compact,Technical Services,689,8,3,21,11,23,75,11,202,847,259,506,443
26,SWITCH Industrial 8-Port PoE Compact,Transportation,30,10,43,93,125,4,124,85,8,31,32,131,30
26,SWITCH Industrial 8-Port PoE Compact,Unknown,281,118,171,260,124,158,142,287,413,205,306,332,163
26,SWITCH Industrial 8-Port PoE Compact,Wholesale/Distribution,7,25,15,10,3,149,43,27,20,9,22,7,33
27,SWITCH Industrial Managed,Manufacturing,,,,502,277,736,960,"1,480","2,472","1,881","1,920","2,864","2,240"
27,SWITCH Industrial Managed,Professional Services,,,,,,,,,,,1,,
27,SWITCH Industrial Managed,Unknown,,,,,,0,0,0,0,0,0,0,0
27,SWITCH Industrial Managed,Wholesale/Distribution,,,,,,,,,0,,,,
28,ROUTER Edge Aggregation Fiber,Education- Public/Private,-1,4,23,8,10,5,9,14,2,2,32,19,2
28,ROUTER Edge Aggregation Fiber,Energy/Utilities,3,0,24,15,2,8,23,4,17,14,9,37,131
28,ROUTER Edge Aggregation Fiber,Financial Services,-83,82,-5,12,49,624,405,575,259,"1,408",105,37,44
28,ROUTER Edge Aggregation Fiber,Government,66,117,12,20,34,15,70,84,11,90,14,6,8
28,ROUTER Edge Aggregation Fiber,Health Care,,0,0,1,26,,,3,,4,1,2,8
28,ROUTER Edge Aggregation Fiber,Hospitality/Hotels & Leisure,,,,,,,,,1,0,,,
28,ROUTER Edge Aggregation Fiber,Manufacturing,1,8,4,14,0,,11,12,12,18,2,5,30
28,ROUTER Edge Aggregation Fiber,Media/Entertainment,8,2,4,3,1,0,0,15,2,0,0,0,
28,ROUTER Edge Aggregation Fiber,Professional Services,124,301,52,3,126,3,40,80,222,114,101,40,68
28,ROUTER Edge Aggregation Fiber,Retail,44,-2,144,-5,82,70,,158,1,1,9,0,61
28,ROUTER Edge Aggregation Fiber,Service Provider,"1,022",287,432,353,252,346,490,748,472,223,288,353,440
28,ROUTER Edge Aggregation Fiber,Technical Services,17,36,15,33,2,37,7,0,2,2,3,9,2
28,ROUTER Edge Aggregation Fiber,Transportation,21,3,0,4,2,0,,,2,,,0,2
28,ROUTER Edge Aggregation Fiber,Unknown,419,-166,53,73,11,336,819,334,181,56,15,313,137
28,ROUTER Edge Aggregation Fiber,Wholesale/Distribution,,0,,0,,15,0,31,,7,1,6,10
29,SWITCH Industrial 24-Port PoE,Education- Public/Private,,,,,,,,,,,12,0,3
29,SWITCH Industrial 24-Port PoE,Energy/Utilities,,,,,,3,14,35,175,119,210,412,85
29,SWITCH Industrial 24-Port PoE,Financial Services,,,,,,2,0,,2,8,21,1,3
29,SWITCH Industrial 24-Port PoE,Government,,,,,15,30,38,53,23,8,65,30,140
29,SWITCH Industrial 24-Port PoE,Health Care,,,,,,4,0,,,,,1,10
29,SWITCH Industrial 24-Port PoE,Manufacturing,,,,1,32,2,56,63,38,18,36,34,28
29,SWITCH Industrial 24-Port PoE,Media/Entertainment,,,,,,,,,0,,,,
29,SWITCH Industrial 24-Port PoE,Professional Services,,,,,,16,0,4,,,12,15,13
29,SWITCH Industrial 24-Port PoE,Retail,,,,,,1,,,,,,,1
29,SWITCH Industrial 24-Port PoE,Technical Services,,,,,,,,,22,25,9,66,9
29,SWITCH Industrial 24-Port PoE,Transportation,,,,,,,6,,9,2,30,81,7
29,SWITCH Industrial 24-Port PoE,Unknown,,,,,,,,,1,104,50,6,0
29,SWITCH Industrial 24-Port PoE,Wholesale/Distribution,,,,,,,1,,,21,0,0,2
30,ROUTER Branch 8-Port PoE,Education- Public/Private,,,,4,1,5,,,,16,0,,1
30,ROUTER Branch 8-Port PoE,Energy/Utilities,52,10,190,0,,4,20,6,75,47,36,40,104
30,ROUTER Branch 8-Port PoE,Financial Services,11,39,129,48,"1,724",72,11,130,25,502,"1,085",961,87
30,ROUTER Branch 8-Port PoE,Government,85,744,353,274,510,583,"1,022",489,662,259,82,601,762
30,ROUTER Branch 8-Port PoE,Health Care,,,0,,,1,2,10,0,1,7,1,5
30,ROUTER Branch 8-Port PoE,Hospitality/Hotels & Leisure,,0,,,,,,,1,,,,
30,ROUTER Branch 8-Port PoE,Manufacturing,12,9,198,25,21,26,23,54,5,159,32,42,17
30,ROUTER Branch 8-Port PoE,Media/Entertainment,2,400,7,4,10,74,6,7,20,5,164,233,96
30,ROUTER Branch 8-Port PoE,Professional Services,1,4,18,3,9,3,4,15,7,5,9,90,12
30,ROUTER Branch 8-Port PoE,Retail,10,0,1,6,7,3,21,9,5,29,3,6,2
30,ROUTER Branch 8-Port PoE,Service Provider,0,6,6,1,0,5,26,1,5,26,1,9,1
30,ROUTER Branch 8-Port PoE,Technical Services,0,0,64,6,7,5,15,1,18,23,18,15,35
30,ROUTER Branch 8-Port PoE,Transportation,0,,0,1,0,35,1,1,3,6,2,1,
30,ROUTER Branch 8-Port PoE,Unknown,130,40,45,9,74,158,127,109,200,217,179,91,84
30,ROUTER Branch 8-Port PoE,Wholesale/Distribution,-24,7,2,0,1,0,0,9,0,42,16,2,2
